text,label
Anyone who judges the decisions police have to make in microseconds should have to play this game.,1
"After the 4.0 update,",1
Keyboard and mouse controls when it comes to flight in the game are clunky but pairs great with a controller.,1
 Its about being methodical to ensure survive-ability ,1
"but the game is technically still an alpha build, so I’m definitely not complaining.",1
Reviewed on 08/26/2016I will update this review,1
"in addition, the developers made the game as a platform to sell dlcs through. they have tried hard to make the game relevant through in-game events. this is pretty blatant and might look like they are trying to sell the game piecemeal, however the game does have a lot of base content and is time consuming to play (if only because of grinding) and a few items (albeit thematically wrong otherwise) has been released for free over the years.",1
" ""If this game had SC's flight simulation characteristics IT would be the best damn space sim ever!"" Alas while both of these game scratch the itch of Galactic exploration, survival and progression the flight characteristics of NMS are like Pong (for those old enough to know what I'm talking about) compared to SC being a detailed X-Plane commercial airline flight simulation run. However, that doesn't detract from the enjoyment of NMS space battles ",1
"I bought this game as an early access, but I don't get the latest updates. This is only for ""supporters who pays a premium amount of money"". As such it splits the community.",1
"we have discovered a holy chair on the first map that allows you to teleport to the sky realm (Fixed) there        are now Several such items that do this, and I want more -@sometimes your gun just won’t shoot.",1
note I've only played this in single player so far - must be great with a squad of friends).,1
" The dunk Roses are red, Violets are blue. When Harambe died, I did to.",1
"I am a good person really you can believe me look at the plaques which say so. Lot more to cover too - it is a management game in so many aspects - assign staff to particular roles, build and re-build entire sections to utilise the influx of patients, ",1
"In the summer break, you can also take all the time you need to set things up, so running on the fastest speed just lets your staff and students spend all the time they need. ",1
"Oh, yeah, and you can name every planet you discover ",1
"Let it be known, you are only as good as your team and your communication skills with your team. Where I come from, we use call outs such as ""Open door left, closed door right, etc. "" Let your teammates know what you see, even if you don't see anything at all.",1
"I don't have the best rig but on low settings I run arma above 60, RE2 Remake NEVER drops below 70 at near maxed out, DOOM Eternal never drops below 60 and I run med-ultra settings, and I can continue with my other games like KF2, GTA V, etc, but ",1
 it got teased on YouTube.,1
decode and prestige levels are cheatable ,1
In no mans sky you can interact with other players,1
"in my opinion I think it's good to have a lot of topics like “Planes"" that are randomly spawned, with each star having a different climate, such as being very hot from the volcanic star's surface, cold to ice. and almost no living things Or even stars with radiation that will cause our blood to decrease all the time. ",1
"fun and a very straight-forward, breezy sim game. ",2
"customisation of rooms seems to be practically endless due to the number of items in each, and the individuality of certain items.",2
"a single player with some multiplayer aspects, ",2
" The game still needs some polishing, but it has been recently released and they will fox the remaining bugs, balance the game out, add new mechanics and make it even better. ",2
 It's a tiny little puzzle minigame,2
"I do like that the radio announcer is Mark Silk, who did the black and white 'good and evil' voices.",2
this game somehow makes playing a game during a pandemic not depressing and actually quite fun.,2
"no steep learning curve, high skill ceiling,",2
"nowadays its very rare a game catches my attention as much as two point campus has, , and background music/dj that gives some comedy as you play.",2
then two point hospital is definitely worth checking out.,2
if you do not already know it is a hospital simulation game. it is emphasis is more on its humorous aesthetics the strong gameplay mechanics.,2
 then this is a game for you.,2
"mentally sane people. Patience is rewarded As you navigate pitch black hallways and rooms armed with nothing but your guns and a flashlight (NVGs are available too), it really can play out like a horror game. ",2
this still in early acsess is crazy ,2
"This is the first software example of classic science fiction that lets you, via the massive sandbox processes employed, be a full part of the story as it develops.",2
", in doing so you end up learning all about the other parts of the game, you naturally begin to acquire the knowledge and experience that allows you to create the fabled ""Ionised Chicken Egg"" without needing to spend hours on Google.",2
"This game is very fun, I recommend a good headset so you can hear all the drug addicts walking around the house you have to clear and maybe a diaper for when they bust through that door as you’re trying to look under with the mirror gun.",2
"Ready or not is an excellent first person shooter, and ",2
"music it’s simple, peaceful, calming, yet eerie all at the same time.",2
"If spending hours scouring an obscure planet to find one more bizarre lifeform, one more hidden station, one more blueprint tucked away in some terminal can suck you in, ",2
competing against other steam friends for awards at the ceremony,2
this game is a fantastic time sink I really enjoy it I have not played the whole way through and I am definitely taking my time exploring my way through it as a bit of a completionist,2
healthcare is a terrifying and confusing thing but two point hospital also makes it fun.,2
the ability to play online with people and still be able to communicate is a huge upside in my opinion.,2
 love taking photo another planet,2
amzing graphics would recommend this game.,2
"There is a powerful photo mode, and at almost any time during the game you could open the photo mode and take a really nice picture with minimal effort.",2
gathering trophies and platinumed on ,2
plays on both your ability to cooperate and make split second decisions.,2
"The VR is acceptable, ",2
" I think this game is about the sense of scale of the whole thing and if you do see someone else's planet, it’s pretty cool, I have named my planets 2dgamemania.co.uk so people can contact me if they see my planet.",2
the game is fun and the antics keep you wanting to play more,2
overall this game is actually dope.,2
adding a little interactive gameplay,2
 but this game is a breath of fresh air among modern shooters. ,2
"The maps are very atmospheric, and for example my favourite, Neon Club, evokes feelings of almost eerie authenticity",2
settings can be easily adjusted to suit the spec of the computer you are using.,2
"It has been sometime now and  there has been a lot of updates,",2
 This is literally Space Pirate Simulator everything else is just stuff you gotta do for kicks,2
There are some good things about this game which you can read about online,2
"The soundtrack further enhances the sense of wonder and immersion, guiding players through their intergalactic journey with a beautiful and atmospheric score.",2
"boasts an array of realistic tactics, equipment, physics, environments, and firearm mechanics. ",2
" gunplay is on the level of say tarkov, ",2
I can spend a long time just taking photos on a planet.,2
"Watched Twitch streams for a whole week to get a feel for the game, and a weeks’ worth of free drops, including 3 A class hauler ships, 2 A class fighter ships, and 3 A class multitools, plus some neat cosmetics. Then I started playing. And I was hooked.",2
"The ""seasons"" events are a great way to breathe new life into this game and I have done two of them so far. everyone starting on the same world with random equipment and a random ship is awesome, as is everyone having the same planet as a goal.",2
"I used to keep a notepad on my phone that I updated before sleep to what I must do because it felt so satisfying to play that game, I didn't want to lose the momentum.",2
"A nice space exploration game nonetheless,",2
"Whether you choose to follow the main storyline, become a galactic trader, , or simply wander the stars in search of the perfect planet to call home, it's a game that invites players to create their own narrative.",2
 it auto saves so it should only set you back about ten mins,2
"the species unique, the ships totally varied, and no matter what, you can and will always have a different story in the game than anyone else.",2
it was very easy to learn how to play the game but at the same time some of the challenges have been difficult,2
"Normally a game that has this style isn't my type of game, but it looked intriguing",2
"Even if I had completed the game 100%, the updates that the developers had put out since the launch have fixed (in my experience) all the bugs and added SO MUCH content, features and additions to the game that it makes ",2
 when a shooting actually occurs in a dance club in our world.,2
"Besides, the game brings a good atmosphere in missions to players. Sometimes makes you breath rapidly  ",2
it is so worth your time/money if you are into tycoon/building games.,2
 a story driven single player RPG and multiplayer lobby games where people can team up for more difficult content cooperatively.,2
 the people are never typically in the same spots which I love that about it so that it always will pose a challenge.,2
This game is super enjoyable,2
"bored, nothing to do",0
 Nofair! My BK only had Uhura and Nero left.,0
The white supremacist using Trump? @user #NotMyPresident #Trump #Resist #MAGA @user @user #tcot #uniteblue ,0
_ no idea what that means bb,0
 hey! Sorry I didn`t see ur message to me,0
 I am definitely ready... actually ahead of you... I already have a sun tan and I was out at the beach yesterday.,0
ahh my poor feeeeeet,0
"Time for bed, oh how I wish someone was laying next to me",0
I sadly have no voice after the Food Faire and The Academic Pep Rally!! I need my voice.,0
 I`m inclined to think it`s stupid.,0
 boo! I must`ve deleted it from my phone!  can`t find it in my emails either!,0
" Aww, that`s sad.  I miss seeing you guys on the big screen.",0
Uh-oh...it`s becoming grey again out here. I hope it`s not one of those 'pop-up showers' on the way.,0
oh how I miss my truck... I could have my whole place moved by now...,0
dammit! hulu desktop has totally screwed up my ability to talk to a particular port on one of our dev servers. so i can`t watch and code,0
At my rehearsal...gonna miss the game  please keep me updated! Go Nuggets!,0
"i had my chance and blew it, now i have to suffer the consequences..gnite tweeps",0
"@user just driving past Groves. Scoreboard says 22-15, Seaholm... May not be accurate-I'm not at the game."" ",0
" was it for the vma`s? i guess so.. also wanna go to london in june for demi lovato concert, but no one`s going with me",0
@user @user marvi u better apologize to every Pakistani nd Muslims over ur non sense talk in 11th Hour or prepare 4 the Hell ,0
Almost got sharpied in the face while falling asleep  being sick sucks!!!,0
now the pic wont load up on twitter,0
 I hope you didn`t take that quote personally!! I`ve been throwing them out here and there all day-guess I shoulda waited a bit,0
It`s 10.30pm on a Friday night and I`m going to bed. How pathetic.,0
  Been there and never at a good time   Your recourse is small claims or you can get a atty involved. But that is more $,0
Just been asked to sing yet again....aha. coffee mornin this time. psychology past questions&revision suck!,0
 thats funny.. actually.. i could use a haircut...might be growing it out thru August for Woodstock Anniversary Party....40 yrs,0
 if you weren`t 'picky' (=precise) i might not find you as interesting to talk to,0
playing bejewled on facebook.. **** it i want a higherscore!,0
my feet are cold.....i hate when my feet get cold,0
Just started feeling bad again  ugh. I hate it when I don`t feel good!!,0
Straighening my hair and its not going as straight as i want it to be what a  bummerrr for me,0
Sad that Christian Lacroix had to file bankruptcy,0
"Two months ago, I became irrelevant.",0
http://twitpic.com/677bi - IVA!!!! i already miss yoo my sweet  ****,0
wonder what white supremists have to say about this  I abhor racists. http://bit.ly/Rd31F,0
hut myself in the face with a hammer earlier by accident  obviously it hurts.,0
" ... rather than outdated & bigoted at worst, and outdated, patronising, imperialist, monoculturalist & self-righteous at best.",0
Bug in **** cod4 system link. My map pack isnt working,0
sitting in the car with my cat. he keeps meowing and i feel so bad,0
Father is staying home and conference calling. Sorry ,0
Having to write a real looking paper letter. Not done one of those for a very long time. Sad really.,0
Worried about the reply after sending THE SMS to 78277.,0
my pooooor baby (my dog chachi)  she had surgery todayyyyy,0
My car has an alarm & immobiliser so it makes it incredibly complicated AND costly! I have no key code neither for the immobiliser.,0
"If it's not a ""Larry-sized problem,"" then why did he pour so much money and resources into Google+?  ",0
"@user u can imagine what may happen if they allow the enemies to enter Madinah. Plus, they broke the covenant they had with Muslims"" ",0
 What!?!?! I can`t believe I had to find out this way...don`t you ppl contact family first??!!? I`m so sad!  Who was it?!?1,0
Stupid MSN It wont let me onnnn,0
Ugh. My feet feel like they`re going to fall off.,0
"Baq to sleep i go  no the headach starts , if its not 1 its da other",0
" Yeah, it`s work. It`s been busy all day and I`m tired and hungry.",0
 boo... i was hoping for a fake alien story with a tinfoil covered beachball photo,0
 i dont have a bank. i cash my **** at tom thumb. i`ve had four bank accounts--and they`ve all gone negative,0
Just got to the hospital. Jimmys really bad....please please send your good thoughts. I`m really worried.,0
And other girls come over... And my boyfriend forgets that I`m here,0
will miss jay leno ..,0
ughhh rejected from the 09 mediation program. SUCKSSSS.,0
Anyway. Can`t take this **** no longer. Or my mind will blow off.,0
Can`t even tell you how much this hair dresser is pissssssing me off she has no clue wtf I`m asking her to do..so I`m expecting the worst,0
aaaaaw i want to live in the USA,1
"the sun is out, can you believe it",1
With Russ and Joe!,1
oh men!!!!!!......I really can`t see my face........c`mon guys!!!,1
Here why I like jeans  http://tinyurl.com/csbo8s,1
Back in Spain,1
" Follow me please, so I can DM you...",1
 Sorry JJ i missed that post  I`ll make sure do so next time.,1
We have had a few Leeds United tickets returned which are available on a 1st come 1st served basis to supporters on the database #RUFC ,1
Prayers for my family and my dog - Mozart is being put down this afternoon.   Pics of him at http://tinyurl.com/mozartdog,1
@user @user @user both the Heavyweight and Intercontinental Titles at the sametime as well so Seth Rollins isn't the 1st.... ,1
horseback riding,1
"I left a chocolate egg sitting in my office, and now it`s calling my name......................",1
im trying to put up a pic but it wont work!!!!,1
 legit. Legit cruise.,1
 My club card and picture and I just cured world hunger! And made of gold! This thing is awesome! Too bad you don`t have yours.,1
Terminator Salvation... by myself.,1
directing a theatre play,1
Jus got done swimming! Soon ima need to stay outta the sun,1
 No!  I in fact made sure that cookie was never delivered.,1
will be practicing my smile today-it`s gunna be BIG!,1
Hockey was so fukinï¿½ good  **** you hole! xD,1
"had to rumage around topless in the freezer to find something to eat, all I found was a suspect pizza",1
 I already know what happens on Supernatural.,1
  I was watching Parental Control,1
skyping with katie  & Allison yeah boy katies mom mooned us,1
: You MUST watch Grey`s. It was their 100th episode. Let me know once you do. I don`t want to give out any more details,1
"nvm, i`ll stop. whatever. see you 5th i guess",1
 ...I will take some...I am tiny,1
 Ahhh so Jealous!  Have a nice time and I`ll see you when you get back x,1
 just a concert i can`t go to due to trials,1
Girsl night ! on my way to foam party  No sleep tonight !!,1
" LOL! Yeah, well, same applies to the grocery store.",1
 Uh.... what does that mean?,1
i can`t find my woody and buzz toys  but i`ve got my bullseye teddy!  do you have toy story toys? 8-),1
About to have dinner and then an evening of playing cards. Already packed and ready to head home tomorrow   Do we have to go home?,1
nothings really going *well*...however currently theres nothing else to look forward to so may aswel make the best of it,1
"time to relieve stress at the gym!! Someone should write speeches, take exams and do research for me",1
Final final of the semester,1
 Yeah I replied!! I meant to take a photo of my drink but I was laaazy and didnt`  x,1
 Yes so did I  Some of the Acts are really very cringe worthy! Though I do find it very entertaining.,1
It`s  s (mr. tonematrix) birthday today. Poor guy is ill at home. Perhaps a `hi` from the twittersphere would do some good,1
Shopping!,1
 I missed out on carrot cake last night.  Hope you had fun .,1
 thanks **** it went really well. I`m tired now though  hope you spoiled your mum-in-law,1
" http://twitpic.com/67hac - I dont like justin  but he means somthing to miley,so i respect that !!! Love you miley!!",1
@user  I just read your Janet Jackson article No Sleeep hit #1 on the R&amp;B Billboard Charts and her Unbreakable CD release date is Oct 1 ,1
Writing my first tweet,1
Just had mothers day lunch here  http://twitpic.com/4wfeo,1
Shawn when he see a bee @user  ,1
 when i go to the ticketmaster site it says 'no lisa williams events to be found',1
my pic is back..  out of the blue..,1
2 more days till half term is over,1
" I am UCE, I did my PGCE there   went to Leicester for my main degree though ...",1
" oh dear, thats not good - I hope you get through it all with a smile",1
 Oh It was marathon ****? mahasha,1
"""Hulk Hogan apologises for his racist comment.: Terry Bollea was at """"Good Morning America"""" on Monday and he tal... ",1
Just saw 'Drag me to Hell'. Sam Ramei is excellant as usual but the kitty scene was kinda hard for me,1
Excited about having an empty apartment to ourselves for a little while,1
 just got Zion tweet,1
"hey  please reply me, i can`t call you im from Mexico and i don`t know the code  love you",2
 hahaha tempting! but nvm la. i`m quite a klutz.  i actually fare better with my hp cam LOL,2
Happy mothers day to all the mothers out there!,2
Going to meet the new family I`m babysitting for... Wish I was still sleeeeping,2
_bach daps were the best lol,2
 _ i am glad to break my twitter virginity with you two.,2
done with the photo album  as im a good person so i make it quite private for now. pity you ben haha,2
 i love Paramore!  welcome back,2
  oh look! it`s our new house in santa barbara! http://i41.tinypic.com/2hi2t4y.jpg  hahha i wish,2
" Hello!! sounds very good, you can count on me, I follow you!!!",2
 thanks you soo much i need this day for these five kids lol,2
Watching Ryann!!  Gonna be a grand day!!!,2
"_N_Wilson C`mon, I like the superpower explanation better! LOL",2
"So, I finally got my but on Twitter. Let`s hope I make good use of this site",2
Someone just admitted to having a crush on me.. That`s cool,2
"is anxiously awaiting Rockets-Lakers game ... Yes, I finally got Tix for Games 3 & 4 .... Yeahhhhh",2
Just passed a wrecked car  hoping everyone got out OK. Finally picking up speed. Should have been in B`mpre by now.,2
has found that old familiar feeling again.,2
"Days with cellstorms, I like it!",2
 ok2  g`nyt? Haha too early.,2
  I love you too! I`m kinds reading. But you can call if you`d like,2
Feeling special @ looking4him first guy to give me flowers.,2
"mmm... hot chocolate, ugboots and topgear... life is good.",2
 Cause its true!!! It would!!! Hahaha... I Love YOU,2
 cute   Time for a twitpic ;),2
 My Mom is a nurse practitioner&spent entire life devoted to the field.  The good ones deserve to be recognized! I`ll follow her,2
mcfly gig last nightt omg it was amazin didnt sit down through the whole thing  mcfly did you see me and ma best mate we were in tutus,2
"cALL mE wiErD, bUt I jUs LuV rAiNy DaYs! MaKeS mE feeL sO waRm & cOzY iNsIdE  LoL",2
Ken Wilber - Realistic Expectation of Integral Wisdom: http://tinyurl.com/clfzdx ...very interesting.  I don`t mind the video quality.,2
 omg! shannon Happy Birthday!!!! I`m celebrating for you!,2
Number 999. My next tweet must be something really special.,2
 oh gaha no of course i wasn`t offended why would i be?  i`d love to play for you some day,2
 Oh yum - rhubarb. These links are fab. Thanks,2
 heyahh i thought u wern`t cumin to london till the 5th ? i love you taylorr ..****,2
? THANK YOU  sana matanggap ako  http://plurk.com/p/x1yts,2
 i like it,2
 good to know PLN`s Earthday doesn`t only happen in my neck of the woods,2
happy mother`s day to all the mothers in the world.,2
Yaay congrats Shmolan on graduating  I`m proud of you!! Have fun! <3,2
"says good morning everyone! Once again, a happy mother`s day to all the mothers out there!  I hope you all h... http://plurk.com/p/stq3f",2
" yep infact she is popular, miss india 99, talented film actress .... and lot more",2
Love and Books and Valentines ,2
is snuggled in bed reading,2
 Good morning to you. Hope you have a nice productive day,2
 http://twitpic.com/4so0u - OOO i wish i was her  he`s hot,2
 FIL 461 with cool people like me,2
Two fantastic shows in a row,2
"Roast was yummy, I think mum was impressed!!!",2
 lol that was a great movie,2
 Not swine flu I hope! Take care of your health mate  Tell me about your business derek_bell.com,2
"okay, need to hit the sack.  i gotta wake up in like 5 hours   goodnight everyone!",2
good job!,2
And the Sun is shinning.........at last,2
got a lot of shopping done today...really excited bout my new travel journal! Going to go to sleep watching a movie with my cousins,2
I\u2019m ready to defend the 3 stars & a sun! Happy birthday sir Francis M!  ,2
 just made my day: http://tinyurl.com/cumqmv,2
going to kms because I didn't check fantasy before thursday and left arian foster on my bench... he got 25 points ,2
 I think that plus everyone wants to see if the D-train could keep it going - obviously not.  Hopefully he`ll bounce back.,2
 REALLY?  COOL!,2
" I Love This Song lol, You`re amazing Steph , xoxo",2
