text,label
"Product was not what I had hoped for. Was ...

Product was not what I had hoped for. Was flimsy and the suction cup doesn't hold well. Seemed cheaply made.",0
"Wrong design

I ordered it because I liked the model, I received a round regular ashtray",0
"Cheaply made !!!

Kind of disappointed !!",0
"This is the 3rd time I've order this in two ...

This is the 3rd time I've order this in two weeks. All 3 times they have sent steel bed rail brackets . The package has a label for the brackets but another label for the picture hooks pasted over it. The seller should get wise and contact Amazon or he will lose a lot of business. Also, it costs someone the return postage every time. I may have to order 50 or more of these before they wake up. I have told them twice already.",0
"Read this other book instead.

Please read “Leave a Cheater, Gain a Life.” It is the only book that will honestly tell you what to expect from your cheater.",0
"just great.

Stitching came apart first wear on the sleeve, just great.",0
"Goggles were well constructed but had a terrible glare on the inside of the lens making it ...

Goggles were well constructed but had a terrible glare on the inside of the lens making it extremely difficult to see underwater",0
"Very flimsy

My dog managed to rip a hole in the mesh in less than 8 hours after installing it. It's pretty flimsy but looked nice enough.",0
"Do not recommend.

3m adhesive started coming off almost immediately. Having to pull off before they tear off. Do not recommend.",0
"Doesn't fit to screen on the lg v35 thinq

Dislike The Fact That This Screen Protector Doesn't Cover The Full Screen Of My Lg V35 Thinq.",0
"Not fresh

These arrived hard as a rock. They were not fresh as they are expiring in just a few months.",0
"Poor quality control!

I purchased two pair and one has great optical lenses. But the other pair is like looking through a runny paint job. Don’t waste your time!",0
"I did not receive my liner with this product :(

I did not receive my liner with this product :( Other than that its a good product.",0
"bubbled after application

What a let down, lasted one day.",0
"Uncomfortable

The earrings post is to thick. Uncomfortable to wear..",0
"Magnet doesn't stick to phone

Didn't even try this I got to gym put the piece on the back of my phone and pressed soon as I put the bigger magnet on phone to attach to gym bar the slim magnet came off and has 0 stickiness even with 2 this was a fail... gonna have to buy better or glue to fix this",0
"Oops

Not what I was looking for. Have them to my girlfriend. Small bands.",0
"Arrives Broken Every Time

I've ordered this product several times and more often than not, it arrives crushed into a powder. Has been broken the last three times I ordered it and it's not worth the hassle or money to bother returning it. I will not be buying this again.",0
"Not what I expected

It is kinda Topsy Turvy. The screen doesn't allow it to clear the Gas Pipe for the Log Starter. Has tipped over several times with logs Burning.",0
"the price is ok, but its not holding the ...

the price is ok, but its not holding the right temp. have to play what it in order to get right temp.",0
"Wrong color

Ordered gray but received red...",0
"Stability and this does not provide that. I wish I can return for a better one

Poor quality. My phone falls off as grip is poor and base is narrow",0
"Not worth money

Bought this and returned it. My baby didn’t like any of the swing options he prefers the basic forward and back which this does not offer. I’d say it’s too expensive. I think it has too many options that are not ever used.",0
"The need to put in directions

The package had no instructions and the process was not self explanatory.",0
"Sent different package

An entirely different set of Justice League briefs was sent.",0
"Very poor quality.. breaks in no time

Extremely poor product. Took theee attempts to install it. Broke in like a week afterwards. Get good quality product and not waste your money on this one.",0
"Paper and cover are nice quality, but the way the binding is attached ...

Paper and cover are nice quality, but the way the binding is attached to the cover is horrible. The first page and last page are essentially a small amount of glue being held together by one piece of paper, the whole cover fell off from the pages within 9 pages of mild usage.",0
"One Star

Terrible. Started leaking after 3 months of light use",0
"Not impressed

Got this in August, zipper already broke. Lasted 3 months.",0
"Do not go for used option

Tool was abused and broken, not ""used""",0
"I loved it. It was nice and heavy and ironed ...

I bought this iron for paper piecing and quilting. I loved it. It was nice and heavy and ironed my seams perfectly. I bought it in March 2017. Now it's July 2018, and this thing is dead. A little over a year of ordinary use. My mother had one of these (I don't know the brand) that lasted for 30 years. This is just sad.",0
"Doesn’t seem to work at all ..waste of money

Two applications and haven’t seen any results that it’s working/ applied as directed",0
"Stopped working in less than a month

Had for less than a month and the automatic lid doesn’t work anymore. Pretty expensive and sorely disappointed",0
"Make a mistake ,it doesn’t fit the iphone x

Looks great and feels great but It doesn't fit the iphone x, especially on the camera, very unhappy with the mistake,mine tore and I have no idea how it got snagged so easily. Very disappointing because it’s so expensive. I'll be careful next time.",0
"I taught it was the Do si dos last year ...

I taught it was the Do si dos last year. It is current cookies sold this year. I could have purchased from a Girl Scout cheaper",0
"Worked first time, sheared bolt the second.

I originally bought this in 2016 to tighten a new yoke nut on my motorcycle. It worked fine; I heard the click at the appropriate setting. Not sure how accurate it was but assumed it was good to go based on all the high reviews. Today for the second time in two years, I needed a torque wrench. I’ve had my Tekton stored in a closet in its protective case and at the lowest torque setting as per the manufacturer’s instructions. I needed 10 ft lb torque (the lowest setting on my wrench) to torque two swing arm spools. On the first, it came very close to stripping the bolt, and I never heard a click but decided to stop before it got completely stripped. I blamed myself and assumed I had my allen bit at an angle. On the second spool I slowly twisted the wrench and again, no click. What I did eventually hear was the bolt being sheared in half. I was able to twist the broken half out of the swing arm, but there’s some damage to the black paint of the swing arm on a 2018 Yamaha R6. I’m going to try to get the company that makes the spools to send two more bolts, in the event it was their hardware, but I have ordered a different brand of torque wrench to try. I have a feeling it’s the wrench that caused the issue, as many of the 1 star reviews mention sheared bolts and the wrench not clicking or working for very long. And that makes sense. It’s $35-40 and made in Asia. If you want a quality mechanics torque wrench you probably have to man up and pay at least $150 for a CDI or $500 for a Snap On. I bought this cause I’m not a full time mechanic, but I’d rather not have a torque wrench than have one I can’t trust to not destroy my vehicles.",0
"War ot out 1 short football season

Started to rip after 1 pop warner season. Short season.but they held the cup in place well.",0
"Waste of Money

The rod has rust spotted from one end to the other. It started to rust after about 2 months and just got worse. It's rusted over enough that it's really obvious and ugly. We bought a better bar from hopefully a better manufacturer. This was a waste of money and metal, sad to see it going to the landfill so trying to find something else to use it for.",0
"Color dyed my tins

They were fine except that they died my tins purple",0
"Really wanted to like this

But the top offers no coverage and the cups in it, even when adjusted, look just damn weird. No support whatsoever. Bottoms are great, kept the suit hoping to pair the bottoms with something else (haven’t found anything yet, as the color is quite different and bold) Figure I could wear the top as a tank top with a bra. Disappointing",0
"One Star

Doesn't harden with uv light",0
"Cheaters

2 of them at same price and such a big difference 😮 Why I have 2 of them that’s a different story 🤮 This company shouldn’t be at Amazon at all Merry X-mas",0
"Terrible construction, flimsy, didn't last a month

Nice looking, but extremely poor construction means that the cushions that are haphazardly screwed into the metal bases come undone within a few short weeks. Avoid these because you are just going to have to spend money to replace them within a month.",0
"No credit for bad shipment

Order was damaged and never got to m e.g. but I also did not get a credit",0
"Not worth the price - quickly rusted inside

I've purchased many OXO products and loved every one of them. This one is not good. I had an OXO tea kettle just like it (except it didn't have the brushed finish) for many years, and it was great. I was expecting the same of this one. Unfortunately, this one developed rust spots inside within the first few weeks of owning it. OXO was very receptive to my complaint and quickly sent me a new one, however I'm concerned that the same thing will happen with this replacement. Also the new ones just aren't as sturdy and well made as the older one.",0
"HORRIBLE STENCH

HORRIBLE. This product has a repulsive stench, could NOT get it out of our home after we unfortunately sprayed the trunk of our live Christmas tree, as recommended to kill any live critters. Thank GOD we didn’t spray the rest of the tree. Literally the most disgusting smell ever, I don’t know how ANYONE could possibly use this product on their skin. Threw away the entire bottle immediately.",0
"Color comes off on warm food

These are fine for cold food use. I've put them through the dishwasher several times and didn't have a problem with the color coming off. I put warm chicken on one to cut it up and the coloring melting off all over the chicken.",0
"Weird fit

The leggings are not high wasted. The size fit around, but did not go high enough on my waist to stay up. As for the material, they were lightweight cotton and soft. Mostly opaque.",0
"Incorrectly advertised

I only received one bottle. Why would I pay $37 for one bottle? Returning item.",0
"Not what I was hoping for and also poor quality

Took 2 months of use and finally the connector that holds it to the vent became loose and won't get tight up any more. Plus, your Galaxy s9 will not sit in completely in the holder if you are charging your phone at the same time. I stopped using it",0
"Size

So cute but not a true medium. Runs pretty small.",0
"Wavy main sign and no way to contact

The design of the product is very nice. But my big sign is wavy:( and not flat. I think it is wavy because how it was in the main envelope. I can not find a way to contact the seller direct to see if they can send me a new sign. The page says 100 percent satisfaction but no customer service email or number.",0
"Not built to last

I liked the idea of this shovel and the price point, but the plastic split on our first backpacking trip. The adage you get what you pay for holds true and my next shovel will be of higher quality.",0
"Not what I expected

I ordered these with the outlook that they did not have a hole and thought they wouldn’t hold water. My daughters other bath toys that spray water have in time not always been emptied after each bath, and started to seem internally discolored so I decided to find something that may not eventually have that problem. They are really cute toys but after one bath they already have a lot of water in them and are very hard to empty or remove the water. The suctioning on the bag doesn’t hold up well for me and I’ve tried it on different surfaces. May look for some other clips.",0
"Cant rerurn

We bought this and it didn't fit, so did our Amazon return....they shipped it back to contact seller, who wants us to ship it back at cost to us. So this thing will now be shipped FOUR times!",0
"Poor quality

The “silver” on this bracelet flaked off a couple weeks after buying.",0
"Seemed cool but others were right, a little to week to be of much use.

I can't seem to find the right job for these because they cannot handle much torque.",0
"Damaged Box

Puzzle came in envelope and was smashed. I will love the puzzle but the box is damaged. Amazon should send boxed cardboard items in sturdier packaging",0
"Crap

Hard for toddlers to use",0
"much smaller,than portrayed......

for the money, expected bigger!!",0
"Doesn't work at all.

On our annual week-long camping trip in the Adirondacks the flies are always overwhelming so this year I thought I'd try these traps. The warnings about not putting them close to where you sit are a joke. You can put your nose right up to it and it doesn't smell bad at all. After a week we had caught about 16 flies and the other 16 million were laughing at us.",0
"Terrible quality and DIRTY

Product came covered in mold! Not just the bag that contains the sleeves but inside the packaging in the individual sleeves! The few that were not disgusting were of thin terrible quality. Would not recommend",0
"unrecognized product key

I wish I could leave zero stars. The product key was not recognized by Microsoft. Extremely sketchy. I only by items on Amazon if they are Prime...but it looks like I will need to be even more careful going forward. Very disappointed and will be watching daily for my money to be returned.",0
"Did not do the job

Did not keep the avocado fresh. Avocado still needed to be eaten within 2 days.",0
"Not as advertised

There were only 3 packets of Mike and Ike's, and they were all different flavors. Lots of individually wrapped candy, but not in a snack size packaging. For example, there are several individual starbursts as opposed to being in a dual pack. Very disappointed.",0
"Electrical cords are VERY short. WHY?

Very fragile. They are shipped with the lightbulbs in the candle so one came broken. I couldn’t get the broken bulb out so I had to throw it away. What is up with the SHORT electrical cords? They are maybe 3 feet long. Why? So dumb. I had to scrounge up some 3 extension cords to use them in my front windows. Really lame. I should have returned them but...",0
"Feel every stone you walk on...very uncomfortable.

Very uncomfortable...",0
"Really!!!

Every time she did magic she had to have sex?!? EVERY TIME!!!! The story was cute enough, but the sex part added nothing to the story.",0
"Not worth it

The colors are really hard and not wary to cover areas.. more like for kids",0
"Charge Port cover broken

Charge Port cover is broken with less than 4 months of use.",0
"Poor packaging and wrong instructions

These are literally a couple seeds in plastic containers. That's it. I thought they would have growing instructions for each species but instead I received a booklet on how to grow herbs....",0
"I don't want to be that guy, but I ...

I don't want to be that guy, but I thought this was going to be WAYYYYYYY bigger than it is. I returned it.",0
"Never received this item

Never received this item",0
"Sad to say

Sad to say, the metal clasp that holds the mop strands to the plastic handle rusted through in less than 4 months and is now destined for the recycling bin being rendered useless.",0
"Does not work with Canon MX922 printer.

Does not work with Canon MX922 printer.",0
"We didn’t care for it

This stuff smells like it is going to be delicious. Marinated chicken in it, it didn’t taste good. Thought maybe it was for a dip only. Added some to cream cheese and tried with crackers, not good. Not sure what to use the rest of my bottle on. May just throw away.",0
"Frustrating because the chime did not sync with the time.

Would never sync to the hourly chimes. Extremely frustrating and not worth the exchange.",0
"Works for phone but only without case

It can hold my phone securely without case but doesn’t work with phone case. So to use it the first I have to do is to remove my phone case",0
"Ok

Doesn’t work well with big bottles",0
"This is very nice to have

This is very nice to have. I can't help but wonder where Voyager is when I listen to this. But I too was under the impression that it would have music on it.",0
"Too Salty

As I am familiar with this brand, from growing up in Nebraska ( where it is made), I was really excited that my husband ordered it. The cheese flavor is great, but sadly, that’s not enough to save it from being way too salty 🙁.",0
"Ok movie

The story was pretty weak but the action was good.",0
"The band itself is comfortable but I'll be returning this and finding a better ...

Managed to get one band to clip into place but couldn't for the life of me get the other one into place. Made the watch pop off if I flexed my wrist. The band itself is comfortable but I'll be returning this and finding a better one.",0
"Cute but what’s with the smell?!

My son adored the minifigures Heads on the balloons but when I opened the package in the house it reeked and I had to immediately get a ziploc to close off the smell. Luckily our party was outdoors and we had a few filled with helium before the party but if the party was indoors I definitely would not have used them and wouldn’t put my lips on them to blow up either.",0
"Fits awkward. Only buy if you're short and petite.

The top was a bit tight and I'm a 36 B. I got a medium. I prob would still wear top but underboob is inevitable since the straps are not adjustable. Otherwise the top was cute. Bottoms fit weird and where the strappy parts are on each side the inner lining (tan/white material) showed no matter what and looked super odd. Not cute at all. Maybe I am just too wide for them. I have a 26"" waist. Def for SHORT PETITE people.",0
"Sound quality was great on my end but the headset picked up a ...

Sound quality was great on my end but the headset picked up a lot of background noise for anyone on the other end of the call.",0
"Sent me a broken phone

Speaker didn’t work. I don’t know how that could be over looked if it was refurbished.",0
"Doesn’t taste like pumpkin spice

I’m not sure what this stuff tastes like, but not pumpkin pie. It’s kind of strange. Definitely not very much spice to it. It seemed like most people liked this over the pumpkin spice, but I think I should’ve gotten that one. Pretty disappointed.",0
"It was a scam

It was a scam, but amazon refunded my money with out any hassle",0
"Two Stars

It is not very resistant, I used it for 2 weeks and it broke",0
"These things are pretty useless. It'll tell you if it's in your ...

These things are pretty useless. It'll tell you if it's in your home, but nothing more specific than that. Duh. I drove home. I know my keys are here somewhere. It'll let you sound a chime on the device, but it's so quiet that it's hard to hear. If the keys are between the couch cushions, forget it.",0
"Will not turn on.

Showed up inoperable.",0
"Absolutely Revolting

Truly disgusting, would only consider eating if on a desert island",0
"Deceptive image

Read the fine print. Expensive.",0
"Too Large for a power stip.

I live in a home with very limited outlets so have to utilize power strips for chargers and the cube takes up more room than an average plug so it is worthless for me.",0
"Mostly powder

I have this item on auto-subscribe and use it as a treat I can bring with me on walks. Normally, the treats are nice bite size cubes. This latest batch was mostly shards and powder and impossible to use except as a food topper. Not sure whether I will continue buying",0
"DIFFERANT THAN THE PHOTO

I WAS SENT A STAINLESS ONE INSTEAD OF BLACK",0
"Damaged and faulty materials

I purchased this storage cube to hold various books and materials in my office. I started to put it together and there were three broken dowels in the supply bag. As I attempted to put the ones together that were not broken, they snapped and are now stuck in the shelf and cannot be pulled out. The backing boards are all damaged as well as the shelf edges. I am disappointed in the quality of these materials.",0
"As like many other people who look at reviews before buying

PLEASE READ BEFORE BUYING!!!! As like many other people who look at reviews before buying, I was kinda impressed with the reviews. I should've found reviews from people who had this for months. I've had this for 6 months and it's already having problems!!! I can't hear the alarm anymore. It sounds like a drowning alarm clock. The keypad that arms the alarm, has gotten the button stuck or something. If your looking for a product that would last at least a year, go somewhere else to buy.",0
"Not Recommend

They came and they were dirty - the rubber of all of them (I ordered 4) was coated in black dirt.",0
"Received torn...

Received item torn. Submitted for return and they sent a replacement that wasn’t cut the same and could not be worn. Submitted again for a return and the replied they’d return 30% of my money and just keep it. My problem is the replacement is only suitable for the trash, it wasn’t cut so that anyone could fit it. Very strange. I would not recommend this company. It’s a shame because the first (torn) romper was so cute!",0
"It made me sad

I was disappointed with the color, it’s almost a faded color.",0
"Refund

Have not received parts",0
"Stopped working within a few months.

Bought 3. They all stopped working with no visible damage to the cable within a few months.",0
"Not what I hoped for

It looked good, we recieved it late, and it doesnt stick to my daughter's phone",0
"Poor design

Very difficult to open and reach inside the bag because of the poor design.",0
"I think this would only look great on someone SUPER skinny

Not flattering. Not the dresses fault. I think this would only look great on someone SUPER skinny.",0
"The app for this is probably the main reason for ...

The app for this is probably the main reason for this rating. The app developers need to improve. Purchased the TiVo solution instead, Though more expensive, it is more robust.",0
"Disappointed bc they don’t pull down or retract like they’re ...

Disappointed bc they don’t pull down or retract like they’re supposed to do. The inner bar seems to be the issue.",0
"Well....

It is really cute IF you can get the paper out of the stamp. It is really close together and made oddly so that when you punch the paper it gets stuck inside of the punch and you have to find something to fish it out. Very disappointing. I wanted to like this punch so badly.... Oh well.....",0
"Durable but heavy

Phone case is durable but heavy. My husband is okay with it but it would be too much for me to carry.",0
"Poor quality.

The faux leather cracked, on both shoes, at the bend point within a month. My daughter only wore these to school, and always removed them first thing upon returning home.",0
"Two Stars

Looked cheap, had a hard time using side buttons. Returned it.",0
"Tracfone no longer has service for 2 and 3 G phones in my area

Bought phone card but can not use it for my LG 440 phone because they discontinued service for 2 and 3 G phones in my area. Was told to buy 4 G phone and they would not give me a refund for airtime card. I think I should have been given some type of notice they were doing away with these phones.",0
"Coating bad on pan

Definitely disappointed in the spring form pan the coating came off after first use. The rest is good",0
"Wast my money

I wast my money i just buy few days ago first of all its really hard to Assemble and secound lot of score is missing. When we finish the assemble its damage in the corner.",0
"Does not clip into hard hat, does not stay in hard hat

The clips don’t clip and stay in my hard hard which is also made by 3M. So every time I take off my hard hit the ratchet part comes out of my hard hat.",0
"Poor Quality

Poor quality, I will be returning this case",0
"Came with many holes, & it was super long

The dress had little holes in multiple places, unable to return it, didn’t notice until I wore it and others pointed out the holes! I guess when you buy cheap clothes you get cheap quality!",0
"It's a nice tote but it came in with a broken wheel ...

It's a nice tote but it came in with a broken wheel and there is no option that I can find to get a replacement part. The only option appears to ship the whole thing back. What a pain in the neck. Now I've spent $500 on it and have to go buy a new wheel. Otherwise it's a nice piece. My issue is more with contacting the seller than the product.",0
"wow

I was disappointed about the size of these. I thought they were bigger than they are.",0
"Too big

This case is huge! The size of a small backpack. I was looking for something to fit over my camera to protect it while hiking so that I could keep it hanging around my neck or shoulder. This bag is really fat. Not something I want to carry while exploring. I'll just stick with a backpack.",0
"Doesn't work

Did not work on my desktop. Plug into USD 3.0, does not respond to computer's command to eject, button on device itself doesn't work. Tried on 2 of my laptop... no luck. tried on 2 university desktop and 1 laptop, no luck.",0
"not great quality

I bought this because it was more economical than the same bag in store. In the third shipment I received, I noticed that the kernels were of a different color. Didn't think much of it. But after about 6 months of use, one of my cat developed crystal in his urine (the other just got really, really fat and grumpy). Long story short, over $300 in vet bills later, I switched to another brand. No more problems since.",0
"Two Stars

i have purchased 70 lights and many are already going bad",0
"to small

way to small ordered a extra large",0
"Might not be so great for Linux

I've adjusted everything I can find on the computer and it's still too quiet. I'm running on the Linux ( Ubuntu 16.04 ), so maybe the compatibility is not as good as they claim.",0
"Mostly cruddy

Its certainly a stylus and for some of Acer's laptops its the only one that works. Its not the worst stylus I've used but it costs way too much for how little it bring to the table. Cons: Non-replaceable nib. if its toast, its toast. Mine's about done for. Not rechargeable. Poor compatibility - mostly a fault with specifically Acer itself. Pros: When it works, it works pretty alright.",0
"Waste of money and dangerous

Waste of money and dangerous. Just go to the gym. I tried the exercises and they were impossible. I feel duped.",0
"Nope

It looked like it was made for a child and very see through. I had to return it",0
"2 Mos Use Maximum

The tire developed a crack after only 2 months of relatively light use.",0
"Terrible customer service!

Purchased Pinnacle Studio 22. It downloaded successfully, but will not run. Contacted manufacturer who said someone would contact me, but never happened. Amazon is no help they say contact the manufacturer and no refund. This is not customer service from either!!!",0
"bad rash, redness and an itchy face

Like many others, I have never had an issue when I used JFM purchased in a CVS store. The boxes I purchased on Amazon have caused redness, burning, and itchiness for days each time I used it. We should be allowed to return this potentially dangerous product. Maybe Amazon got its hands on a bad batch. Whatever the reason, we should not have to be out any money spent on this dangerous product. I have obviously stopped using it. I may try a store bought box one more time, although I am a bit scared.",0
"Not big enough for smart key

Not big enough for smart key",0
"Crazy small, not getting very much for the price

As with other reviews her, these potatoes are crazy small and I expected more for the price. I at least expected to be able to make a pot roast with these, but now I will have to go to another store to buy potatoes.",0
"Two Stars

The clothing is stitched poorly and the material started to unravel. My rating is generous one.",0
"Prefer Huggies

Held wetness..stickers weak..fit is not great",0
"One Star

I had to return this phone because the operating system is not compatible with the Verizon network.",0
"One Star

Mascara smelled rotten, it’s doesnt come with most of the things in the picture.",0
"Reviews with facts denied.

Reviews with facts are censored away. Buyer beware.",0
"One Star

Kept rolled up and when opened did not work.",0
"Save your money and your hair

This is a fake..buyer beware it will damage your hair!",0
"Horrible

First time I used it the glue on the inside melted so I can’t even open it used it 1 time guess it was defective",0
"I have tried getting used to these sheets but am ...

I have tried getting used to these sheets but am going to have to send them back. They are poorly constructed and wrinkle so badly (yes, I know they are all cotton) that even ironing them does not work well. The stitching puckers so much that they do not look neat even when ironed. Ironing does help the appearance somewhat, but because I am 75 years old I am not able to iron sheets every time they are laundered.",0
"Seller doesn’t respond for warranty replacement or repair

We purchased this item August 2018. They were fine for a few months then the lining split and the filling is coming out. I contacted the seller a couple of weeks ago about the warranty. He seemed like he was going to be workable, then quit responding. I have sent 3 emails that have not been responded to. I even called again this week and he said he would call me within 24 hours, that was 3 days ago. I even indicated that we needed them ASAP for my sons class at school. Will update when and if we reach a resolution.",0
